pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,5m,O2_ST2X,TP_FRACTAL,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,43.0,215.0,-1.0,-1.0
NEIL-SOL [EqYyE5...hHBy],NEIL-SOL,EqYyE5xgTLWLe8j45FefnvjLgxVBfCh517JzgjkAhHBy,15m,O1_SL50,TP_FRACTAL,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,9.0,135.0,-1.0,-1.0
NEIL-SOL [EqYyE5...hHBy],NEIL-SOL,EqYyE5xgTLWLe8j45FefnvjLgxVBfCh517JzgjkAhHBy,15m,O2_ST2X,TP_FRACTAL,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,5.0,75.0,-1.0,-1.0
HOMIE-SOL [F4vMYS...qJJ3],HOMIE-SOL,F4vMYSXZEbo1Cppu2nTfjmFFsqnUxHfcHA9gAeLrqJJ3,1m,O1_SL50,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,39.5,39.5,-0.4161231083968667,-0.8322462167937335
HOMIE-SOL [F4vMYS...qJJ3],HOMIE-SOL,F4vMYSXZEbo1Cppu2nTfjmFFsqnUxHfcHA9gAeLrqJJ3,1m,O2_ST2X,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,7.0,7.0,0.037751268850207964,0.07550253770041593
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,15m,O1_SL50,TP_FRACTAL,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,28.5,427.5,-0.123202816497506,-0.246405632995012
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,15m,O2_ST2X,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,1,1,18.5,277.5,-0.31716471110447314,-0.6343294222089463
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,1m,O1_SL50,TP_FRACTAL,5,5,0,0,0,100.0,0.0,0.0,2,0,0.0,2,40.0,0,0,0.0,0,0,0.0,5,5,0,0,10.8,10.8,0.15795694810601224,0.7897847405300612
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,1m,O2_ST2X,TP_FRACTAL,5,4,1,0,0,80.0,20.0,0.0,2,0,0.0,2,40.0,1,0,0.0,1,0,0.0,4,4,1,1,8.6,8.6,0.1583575185726389,0.7917875928631946
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,5m,O1_SL50,TP_FRACTAL,7,6,1,0,0,85.71428571428571,14.285714285714285,0.0,6,0,0.0,6,85.71428571428571,1,0,0.0,1,0,0.0,6,6,1,1,18.428571428571427,92.14285714285714,0.06822717102843351,0.47759019719903456
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,5m,O2_ST2X,TP_FRACTAL,7,6,1,0,0,85.71428571428571,14.285714285714285,0.0,6,0,0.0,6,85.71428571428571,1,0,0.0,1,0,0.0,6,6,1,1,9.857142857142858,49.285714285714285,0.3415194437402455,2.3906361061817187
NEIL-SOL [HNZDhU...SMDH],NEIL-SOL,HNZDhUvAkKvZKCq2M6psvcy3Bt8LafZSHGaAsJBfSMDH,15m,O1_SL50,TP_FRACTAL,8,2,6,0,0,25.0,75.0,0.0,8,0,0.0,8,100.0,6,0,0.0,6,0,0.0,1,1,4,1,16.25,243.75,-0.5967632304409436,-4.774105843527549
NEIL-SOL [HNZDhU...SMDH],NEIL-SOL,HNZDhUvAkKvZKCq2M6psvcy3Bt8LafZSHGaAsJBfSMDH,15m,O2_ST2X,TP_FRACTAL,7,2,5,0,0,28.57142857142857,71.42857142857143,0.0,7,0,0.0,7,100.0,5,0,0.0,5,0,0.0,1,1,4,1,18.571428571428573,278.57142857142856,-0.5731368996385316,-4.011958297469722
NEIL-SOL [HNZDhU...SMDH],NEIL-SOL,HNZDhUvAkKvZKCq2M6psvcy3Bt8LafZSHGaAsJBfSMDH,1m,O1_SL50,TP_FRACTAL,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,2,0,0.0,2,0,0.0,2,2,1,1,42.0,42.0,-0.14020230089232968,-0.4206069026769891
NEIL-SOL [HNZDhU...SMDH],NEIL-SOL,HNZDhUvAkKvZKCq2M6psvcy3Bt8LafZSHGaAsJBfSMDH,1m,O2_ST2X,TP_FRACTAL,3,1,2,0,0,33.33333333333333,66.66666666666666,0.0,3,0,0.0,3,100.0,2,0,0.0,2,0,0.0,1,1,2,2,14.333333333333334,14.333333333333334,-0.596903779007372,-1.790711337022116
NEIL-SOL [HNZDhU...SMDH],NEIL-SOL,HNZDhUvAkKvZKCq2M6psvcy3Bt8LafZSHGaAsJBfSMDH,5m,O1_SL50,TP_FRACTAL,22,11,11,0,0,50.0,50.0,0.0,20,0,0.0,20,90.9090909090909,12,0,0.0,12,0,0.0,4,1,2,1,28.136363636363637,140.6818181818182,-0.3877935920240778,-8.531459024529711
NEIL-SOL [HNZDhU...SMDH],NEIL-SOL,HNZDhUvAkKvZKCq2M6psvcy3Bt8LafZSHGaAsJBfSMDH,5m,O2_ST2X,TP_FRACTAL,18,8,10,0,0,44.44444444444444,55.55555555555556,0.0,17,0,0.0,17,94.44444444444444,12,0,0.0,10,0,0.0,2,1,2,1,22.5,112.5,-0.3618951565506097,-6.514112817910975
Bison-SOL [HXrB8A...r2eA],Bison-SOL,HXrB8AC9xLiZWZDbP3KrFmpXv9tYukpA3JGj65nor2eA,15m,O1_SL50,TP_FRACTAL,4,3,1,0,0,75.0,25.0,0.0,3,0,0.0,3,75.0,2,0,0.0,1,0,0.0,3,3,1,1,6.75,101.25,0.20714695471693376,0.828587818867735
Bison-SOL [HXrB8A...r2eA],Bison-SOL,HXrB8AC9xLiZWZDbP3KrFmpXv9tYukpA3JGj65nor2eA,15m,O2_ST2X,TP_FRACTAL,4,3,1,0,0,75.0,25.0,0.0,3,0,0.0,3,75.0,1,0,0.0,1,0,0.0,3,3,1,1,6.75,101.25,0.3861022845902392,1.5444091383609568
Bison-SOL [HXrB8A...r2eA],Bison-SOL,HXrB8AC9xLiZWZDbP3KrFmpXv9tYukpA3JGj65nor2eA,1m,O1_SL50,TP_FRACTAL,5,3,2,0,0,60.0,40.0,0.0,4,0,0.0,4,80.0,2,0,0.0,2,0,0.0,3,3,1,1,49.8,49.8,-0.257528426211001,-1.2876421310550052
Bison-SOL [HXrB8A...r2eA],Bison-SOL,HXrB8AC9xLiZWZDbP3KrFmpXv9tYukpA3JGj65nor2eA,1m,O2_ST2X,TP_FRACTAL,5,2,3,0,0,40.0,60.0,0.0,4,0,0.0,4,80.0,3,0,0.0,3,0,0.0,1,1,1,1,41.6,41.6,-0.45995908444455996,-2.2997954222228
Bison-SOL [HXrB8A...r2eA],Bison-SOL,HXrB8AC9xLiZWZDbP3KrFmpXv9tYukpA3JGj65nor2eA,5m,O1_SL50,TP_FRACTAL,9,5,4,0,0,55.55555555555556,44.44444444444444,0.0,7,0,0.0,7,77.77777777777779,7,0,0.0,5,0,0.0,5,5,3,1,45.333333333333336,226.66666666666666,-0.2415323696570716,-2.173791326913644
Bison-SOL [HXrB8A...r2eA],Bison-SOL,HXrB8AC9xLiZWZDbP3KrFmpXv9tYukpA3JGj65nor2eA,5m,O2_ST2X,TP_FRACTAL,9,4,5,0,0,44.44444444444444,55.55555555555556,0.0,7,0,0.0,7,77.77777777777779,7,0,0.0,6,0,0.0,3,1,3,1,11.88888888888889,59.44444444444444,-0.22778602608077408,-2.0500742347269667
FOMO-SOL [Hvkyb1...VrJj],FOMO-SOL,Hvkyb1uMSn2VV8Sdgd4ELdDBh9cAsjQdaWiXs4syVrJj,15m,O1_SL50,TP_FRACTAL,5,1,3,0,1,25.0,75.0,0.0,5,0,0.0,5,100.0,4,0,0.0,3,0,0.0,1,1,2,1,22.4,336.0,-0.6732742894488012,-3.366371447244006
FOMO-SOL [Hvkyb1...VrJj],FOMO-SOL,Hvkyb1uMSn2VV8Sdgd4ELdDBh9cAsjQdaWiXs4syVrJj,15m,O2_ST2X,TP_FRACTAL,5,0,5,0,0,0.0,100.0,0.0,5,0,0.0,5,100.0,5,0,0.0,5,0,0.0,0,0,5,5,19.4,291.0,-1.0,-5.0
FOMO-SOL [Hvkyb1...VrJj],FOMO-SOL,Hvkyb1uMSn2VV8Sdgd4ELdDBh9cAsjQdaWiXs4syVrJj,1m,O1_SL50,TP_FRACTAL,11,5,6,0,0,45.45454545454545,54.54545454545454,0.0,10,0,0.0,10,90.9090909090909,6,0,0.0,6,0,0.0,3,1,4,2,87.81818181818181,87.81818181818181,-0.3989061306527446,-4.3879674371801904
FOMO-SOL [Hvkyb1...VrJj],FOMO-SOL,Hvkyb1uMSn2VV8Sdgd4ELdDBh9cAsjQdaWiXs4syVrJj,1m,O2_ST2X,TP_FRACTAL,11,5,6,0,0,45.45454545454545,54.54545454545454,0.0,10,0,0.0,10,90.9090909090909,8,0,0.0,6,0,0.0,3,1,4,2,42.63636363636363,42.63636363636363,-0.04506001298177963,-0.49566014279957593
FOMO-SOL [Hvkyb1...VrJj],FOMO-SOL,Hvkyb1uMSn2VV8Sdgd4ELdDBh9cAsjQdaWiXs4syVrJj,5m,O1_SL50,TP_FRACTAL,11,7,4,0,0,63.63636363636363,36.36363636363637,0.0,10,0,0.0,10,90.9090909090909,7,0,0.0,6,0,0.0,3,2,2,1,71.63636363636364,358.1818181818182,-0.11377335435538206,-1.2515068979092028
FOMO-SOL [Hvkyb1...VrJj],FOMO-SOL,Hvkyb1uMSn2VV8Sdgd4ELdDBh9cAsjQdaWiXs4syVrJj,5m,O2_ST2X,TP_FRACTAL,11,2,9,0,0,18.181818181818183,81.81818181818183,0.0,10,0,0.0,10,90.9090909090909,9,0,0.0,9,0,0.0,1,1,6,1,23.818181818181817,119.0909090909091,-0.739819302158065,-8.138012323738716
Cupsey-SOL [hcYjA5...E2d2],Cupsey-SOL,hcYjA53UkbNeaN1ZbNVRZEdYpV41VgLbKg6rJg7E2d2,15m,O1_SL50,TP_FRACTAL,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,1,0,0.0,0,0,0.0,1,1,0,0,29.0,435.0,0.5723687723224145,0.5723687723224145
Cupsey-SOL [hcYjA5...E2d2],Cupsey-SOL,hcYjA53UkbNeaN1ZbNVRZEdYpV41VgLbKg6rJg7E2d2,15m,O2_ST2X,TP_FRACTAL,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,2.0,30.0,-1.0,-1.0
Jimothy-SOL [wBKbMX...FL3j],Jimothy-SOL,wBKbMXDk4ooD5taBjp2Mx1dwnVYNmuQTYdiJRrfFL3j,1m,O1_SL50,TP_FRACTAL,8,7,1,0,0,87.5,12.5,0.0,6,0,0.0,6,75.0,1,0,0.0,1,0,0.0,6,1,1,1,94.625,94.625,-0.06217556973162615,-0.4974045578530092
Jimothy-SOL [wBKbMX...FL3j],Jimothy-SOL,wBKbMXDk4ooD5taBjp2Mx1dwnVYNmuQTYdiJRrfFL3j,1m,O2_ST2X,TP_FRACTAL,8,6,2,0,0,75.0,25.0,0.0,6,0,0.0,6,75.0,2,0,0.0,2,0,0.0,5,1,1,1,6.375,6.375,-0.04814748049915066,-0.38517984399320526
Jimothy-SOL [wBKbMX...FL3j],Jimothy-SOL,wBKbMXDk4ooD5taBjp2Mx1dwnVYNmuQTYdiJRrfFL3j,5m,O1_SL50,TP_FRACTAL,4,3,1,0,0,75.0,25.0,0.0,3,0,0.0,3,75.0,2,0,0.0,1,0,0.0,2,1,1,1,33.25,166.25,-0.10643132501687003,-0.4257253000674801
Jimothy-SOL [wBKbMX...FL3j],Jimothy-SOL,wBKbMXDk4ooD5taBjp2Mx1dwnVYNmuQTYdiJRrfFL3j,5m,O2_ST2X,TP_FRACTAL,4,3,1,0,0,75.0,25.0,0.0,3,0,0.0,3,75.0,2,0,0.0,2,0,0.0,2,1,1,1,25.5,127.5,0.01904423914911832,0.07617695659647328
