pool,pool_name,pool_address,tf,candle_source,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,17.0,510.0,-0.05022752029017069,-0.10045504058034138
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,17.0,510.0,-0.05022752029017069,-0.10045504058034138
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,17.0,510.0,-0.05022752029017069,-0.10045504058034138
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,17.0,510.0,-0.05022752029017069,-0.10045504058034138
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O1_SL50,BE1,21,4,0,17,0,100.0,0.0,80.95238095238095,21,17,80.95238095238095,21,100.0,2,0,0.0,1,0,0.0,4,4,0,0,8.0,40.0,0.04169325667737767,0.8755583902249311
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O1_SL50,BE50,21,14,2,5,0,87.5,12.5,23.809523809523807,21,5,23.809523809523807,21,100.0,10,5,50.0,6,0,0.0,10,4,2,2,43.714285714285715,218.57142857142858,0.08466668727914664,1.7780004328620795
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O1_SL50,BE75,21,16,2,2,1,88.88888888888889,11.11111111111111,9.523809523809524,21,2,9.523809523809524,21,100.0,10,0,0.0,6,2,33.33333333333333,11,5,2,2,45.61904761904762,228.0952380952381,0.14415280575460937,3.0272089208467965
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O1_SL50,TP_FRACTAL,21,17,2,0,2,89.47368421052632,10.526315789473683,0.0,21,0,0.0,21,100.0,10,0,0.0,6,0,0.0,12,5,2,2,52.857142857142854,264.2857142857143,0.18556238105456496,3.8968100021458643
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O2_ST2X,BE1,21,3,2,16,0,60.0,40.0,76.19047619047619,21,16,76.19047619047619,21,100.0,4,0,0.0,3,0,0.0,2,1,2,2,5.523809523809524,27.61904761904762,-0.04865175427500199,-1.0216868397750418
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O2_ST2X,BE50,21,10,5,6,0,66.66666666666666,33.33333333333333,28.57142857142857,21,6,28.57142857142857,21,100.0,11,6,54.54545454545454,9,0,0.0,4,1,2,1,14.380952380952381,71.9047619047619,-0.011123011445026705,-0.2335832403455608
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O2_ST2X,BE75,21,11,6,4,0,64.70588235294117,35.294117647058826,19.047619047619047,21,4,19.047619047619047,21,100.0,11,0,0.0,10,4,40.0,4,1,2,2,14.619047619047619,73.0952380952381,-0.04068521942727193,-0.8543896079727105
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,5m,pool_canonical,O2_ST2X,TP_FRACTAL,21,12,9,0,0,57.14285714285714,42.857142857142854,0.0,21,0,0.0,21,100.0,11,0,0.0,10,0,0.0,5,1,3,2,19.571428571428573,97.85714285714286,-0.13894119667520055,-2.9177651301792116
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O1_SL50,BE1,3,1,0,2,0,100.0,0.0,66.66666666666666,3,2,66.66666666666666,3,100.0,0,0,0.0,0,0,0.0,1,1,0,0,2.6666666666666665,40.0,0.08445774546078326,0.25337323638234976
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O1_SL50,BE50,3,3,0,0,0,100.0,0.0,0.0,3,0,0.0,3,100.0,0,0,0.0,0,0,0.0,3,3,0,0,6.666666666666667,100.0,0.36009588652031804,1.080287659560954
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O1_SL50,BE75,3,3,0,0,0,100.0,0.0,0.0,3,0,0.0,3,100.0,0,0,0.0,0,0,0.0,3,3,0,0,6.666666666666667,100.0,0.36009588652031804,1.080287659560954
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O1_SL50,TP_FRACTAL,3,3,0,0,0,100.0,0.0,0.0,3,0,0.0,3,100.0,0,0,0.0,0,0,0.0,3,3,0,0,6.666666666666667,100.0,0.36009588652031804,1.080287659560954
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O2_ST2X,BE1,3,1,0,2,0,100.0,0.0,66.66666666666666,3,2,66.66666666666666,3,100.0,0,0,0.0,0,0,0.0,1,1,0,0,2.6666666666666665,40.0,0.07003563734707126,0.21010691204121376
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O2_ST2X,BE50,3,3,0,0,0,100.0,0.0,0.0,3,0,0.0,3,100.0,0,0,0.0,0,0,0.0,3,3,0,0,6.666666666666667,100.0,0.4553080935253433,1.3659242805760299
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O2_ST2X,BE75,3,3,0,0,0,100.0,0.0,0.0,3,0,0.0,3,100.0,0,0,0.0,0,0,0.0,3,3,0,0,6.666666666666667,100.0,0.4553080935253433,1.3659242805760299
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,15m,pool_canonical,O2_ST2X,TP_FRACTAL,3,3,0,0,0,100.0,0.0,0.0,3,0,0.0,3,100.0,0,0,0.0,0,0,0.0,3,3,0,0,6.666666666666667,100.0,0.4553080935253433,1.3659242805760299
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O1_SL50,BE1,22,10,0,12,0,100.0,0.0,54.54545454545454,20,12,60.0,20,90.9090909090909,1,0,0.0,0,0,0.0,10,10,0,0,12.590909090909092,12.590909090909092,0.03174212826368448,0.6983268218010585
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O1_SL50,BE50,22,18,2,2,0,90.0,10.0,9.090909090909092,20,2,10.0,20,90.9090909090909,5,2,40.0,2,0,0.0,8,4,1,1,53.90909090909091,53.90909090909091,-0.00787414168521454,-0.17323111707471991
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O1_SL50,BE75,22,18,4,0,0,81.81818181818183,18.181818181818183,0.0,20,0,0.0,20,90.9090909090909,5,0,0.0,4,0,0.0,8,4,3,1,72.45454545454545,72.45454545454545,-0.09878323259430545,-2.17323111707472
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O1_SL50,TP_FRACTAL,22,18,4,0,0,81.81818181818183,18.181818181818183,0.0,20,0,0.0,20,90.9090909090909,5,0,0.0,4,0,0.0,8,4,3,1,72.45454545454545,72.45454545454545,-0.09878323259430545,-2.17323111707472
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O2_ST2X,BE1,22,9,5,8,0,64.28571428571429,35.714285714285715,36.36363636363637,20,8,40.0,20,90.9090909090909,7,0,0.0,6,0,0.0,5,1,3,1,6.545454545454546,6.545454545454546,-0.13641434308258035,-3.0011155478167675
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O2_ST2X,BE50,22,10,8,4,0,55.55555555555556,44.44444444444444,18.181818181818183,20,4,20.0,20,90.9090909090909,14,4,28.57142857142857,11,0,0.0,4,1,2,1,9.227272727272727,9.227272727272727,-0.2542371885476474,-5.593218148048242
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O2_ST2X,BE75,22,10,9,3,0,52.63157894736842,47.368421052631575,13.636363636363635,20,3,15.0,20,90.9090909090909,14,0,0.0,13,3,23.076923076923077,4,1,3,1,9.363636363636363,9.363636363636363,-0.29969173400219284,-6.593218148048242
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,1m,pool_canonical,O2_ST2X,TP_FRACTAL,22,10,12,0,0,45.45454545454545,54.54545454545454,0.0,20,0,0.0,20,90.9090909090909,14,0,0.0,13,0,0.0,4,1,3,2,11.136363636363637,11.136363636363637,-0.4360553703658292,-9.593218148048242
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,1,1,100.0,1,50.0,0,0,0.0,0,0,0.0,1,1,0,0,3.0,90.0,0.2536858948179388,0.5073717896358776
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,2,1,0,1,0,100.0,0.0,50.0,1,1,100.0,1,50.0,0,0,0.0,0,0,0.0,1,1,0,0,3.0,90.0,0.1898832773543522,0.3797665547087044
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O1_SL50,BE1,11,3,1,7,0,75.0,25.0,63.63636363636363,10,7,70.0,10,90.9090909090909,1,0,0.0,1,0,0.0,3,3,1,1,14.0,70.0,-0.004727447411734988,-0.052001921529084866
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O1_SL50,BE50,11,8,3,0,0,72.72727272727273,27.27272727272727,0.0,10,0,0.0,10,90.9090909090909,3,0,0.0,3,0,0.0,3,2,1,1,65.9090909090909,329.54545454545456,-0.08638256222083396,-0.9502081844291735
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O1_SL50,BE75,11,8,3,0,0,72.72727272727273,27.27272727272727,0.0,10,0,0.0,10,90.9090909090909,3,0,0.0,3,0,0.0,3,2,1,1,65.9090909090909,329.54545454545456,-0.08638256222083396,-0.9502081844291735
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O1_SL50,TP_FRACTAL,11,8,3,0,0,72.72727272727273,27.27272727272727,0.0,10,0,0.0,10,90.9090909090909,3,0,0.0,3,0,0.0,3,2,1,1,65.9090909090909,329.54545454545456,-0.08638256222083396,-0.9502081844291735
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O2_ST2X,BE1,11,2,3,6,0,40.0,60.0,54.54545454545454,10,6,60.0,10,90.9090909090909,5,0,0.0,3,0,0.0,2,2,3,3,13.363636363636363,66.81818181818181,0.014706839700406553,0.16177523670447208
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O2_ST2X,BE50,11,4,3,4,0,57.14285714285714,42.857142857142854,36.36363636363637,10,4,40.0,10,90.9090909090909,7,4,57.14285714285714,3,0,0.0,2,2,2,1,21.454545454545453,107.27272727272727,0.1281834366581838,1.410017803240022
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O2_ST2X,BE75,11,7,3,1,0,70.0,30.0,9.090909090909092,10,1,10.0,10,90.9090909090909,7,0,0.0,5,1,20.0,3,2,1,1,34.54545454545455,172.72727272727272,0.2364070182602757,2.6004772008630326
BULLCAT-SOL [7D7T92...3ZUk],BULLCAT-SOL,7D7T92iNJz1ZJcACUM7EPa5P9bDtHWDba9zWAVPW3ZUk,5m,pool_canonical,O2_ST2X,TP_FRACTAL,11,7,4,0,0,63.63636363636363,36.36363636363637,0.0,10,0,0.0,10,90.9090909090909,7,0,0.0,5,0,0.0,3,2,2,1,35.09090909090909,175.45454545454547,0.14549792735118475,1.6004772008630324
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O1_SL50,BE1,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,28.0,420.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O1_SL50,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,28.0,420.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O1_SL50,BE75,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,28.0,420.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O1_SL50,TP_FRACTAL,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,28.0,420.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O2_ST2X,BE1,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,15.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O2_ST2X,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,15.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O2_ST2X,BE75,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,15.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,15m,pool_canonical,O2_ST2X,TP_FRACTAL,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,15.0,-1.0,-1.0
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O1_SL50,BE1,7,3,0,4,0,100.0,0.0,57.14285714285714,6,4,66.66666666666666,6,85.71428571428571,0,0,0.0,0,0,0.0,3,3,0,0,4.714285714285714,4.714285714285714,0.047383033852800606,0.3316812369696042
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O1_SL50,BE50,7,5,0,1,1,100.0,0.0,14.285714285714285,6,1,16.666666666666664,6,85.71428571428571,1,1,100.0,0,0,0.0,5,5,0,0,19.714285714285715,19.714285714285715,0.04266457268007169,0.29865200876050185
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O1_SL50,BE75,7,6,0,0,1,100.0,0.0,0.0,6,0,0.0,6,85.71428571428571,1,0,0.0,0,0,0.0,6,6,0,0,20.428571428571427,20.428571428571427,0.06961971743197796,0.48733802202384574
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O1_SL50,TP_FRACTAL,7,6,0,0,1,100.0,0.0,0.0,6,0,0.0,6,85.71428571428571,1,0,0.0,0,0,0.0,6,6,0,0,20.428571428571427,20.428571428571427,0.06961971743197796,0.48733802202384574
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O2_ST2X,BE1,7,3,0,4,0,100.0,0.0,57.14285714285714,6,4,66.66666666666666,6,85.71428571428571,1,0,0.0,0,0,0.0,3,3,0,0,4.714285714285714,4.714285714285714,0.22652969760256395,1.5857078832179476
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O2_ST2X,BE50,7,4,2,1,0,66.66666666666666,33.33333333333333,14.285714285714285,6,1,16.666666666666664,6,85.71428571428571,4,1,25.0,3,0,0.0,3,1,1,1,7.428571428571429,7.428571428571429,-0.013784812079023328,-0.0964936845531633
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O2_ST2X,BE75,7,4,3,0,0,57.14285714285714,42.857142857142854,0.0,6,0,0.0,6,85.71428571428571,4,0,0.0,4,0,0.0,3,1,1,1,7.571428571428571,7.571428571428571,-0.15664195493616617,-1.0964936845531632
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,1m,pool_canonical,O2_ST2X,TP_FRACTAL,7,4,3,0,0,57.14285714285714,42.857142857142854,0.0,6,0,0.0,6,85.71428571428571,4,0,0.0,4,0,0.0,3,1,1,1,7.571428571428571,7.571428571428571,-0.15664195493616617,-1.0964936845531632
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,5,1,1,3,0,50.0,50.0,60.0,5,3,60.0,5,100.0,1,0,0.0,1,0,0.0,1,1,1,1,4.2,126.0,-0.025308453160267242,-0.1265422658013362
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,5,4,1,0,0,80.0,20.0,0.0,5,0,0.0,5,100.0,1,0,0.0,1,0,0.0,4,4,1,1,6.4,192.0,0.8922154059599945,4.461077029799973
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,5,4,1,0,0,80.0,20.0,0.0,5,0,0.0,5,100.0,1,0,0.0,1,0,0.0,4,4,1,1,6.4,192.0,0.8922154059599945,4.461077029799973
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,5,4,1,0,0,80.0,20.0,0.0,5,0,0.0,5,100.0,1,0,0.0,1,0,0.0,4,4,1,1,6.4,192.0,0.8922154059599945,4.461077029799973
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,3,0,0,2,1,0.0,0.0,66.66666666666666,3,2,66.66666666666666,3,100.0,1,0,0.0,1,0,0.0,0,0,0,0,12.333333333333334,370.0,-0.22215369263800544,-0.6664610779140163
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,3,2,0,0,1,100.0,0.0,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,0,0,13.666666666666666,410.0,0.6434973237904117,1.930491971371235
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,3,2,0,0,1,100.0,0.0,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,0,0,13.666666666666666,410.0,0.6434973237904117,1.930491971371235
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,3,2,0,0,1,100.0,0.0,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,0,0,13.666666666666666,410.0,0.6434973237904117,1.930491971371235
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O1_SL50,BE1,3,1,0,2,0,100.0,0.0,66.66666666666666,3,2,66.66666666666666,3,100.0,1,0,0.0,0,0,0.0,1,1,0,0,12.666666666666666,63.333333333333336,0.03771168687631476,0.11313506062894428
